true_t+1,true_t+2,true_t+3
35832.268230783084,29003.39865283225,28358.88096872402
21983.426689572756,15337.180349588578,11225.641234727573
20424.243251448086,16085.032818767793,10184.805765846268
41129.387700543695,29955.116833590826,27045.702701051992
10653.544990117733,5423.588042669829,1.6077512425565
10608.165874934512,5366.678260919637,1.706861508170403
20896.903946825827,15923.578886888516,10491.20506083034
37416.29609224411,30150.579338915086,25593.48798799396
15813.26361975315,10500.724612706468,5383.408385678631
26177.10958315557,22609.684034431484,14565.210987770828
27528.09525506409,19972.054401798214,16285.349151645865
21924.8151981938,16842.974821701093,11092.203853560888
31640.626013076744,28390.843627435042,21821.170136167948
25740.39192145377,20812.67892696172,15143.215478964225
36701.78421740839,32462.529825397727,26038.472004398052
20409.338757006706,15580.34376177384,10580.195593500477
35404.24571085671,30044.907986758197,27093.776019702873
20440.941352228354,17003.077262142597,10598.205883191893
21393.782178321795,15190.07045613743,10306.644465267305
10414.79290991804,5488.391557976966,-0.4823485748881821
22049.90003175336,15423.24368170038,10169.929300758724
15220.478905749873,10003.389733608075,5310.853980246495
31750.315188772012,25561.959252562287,19936.152361640758
16234.676675572922,10561.190593245006,5153.306805401367
16034.015297256967,10040.527894198447,5023.645625023506
10776.262024411033,5199.904303843628,-0.7743570550594032
20378.313031254176,14838.438449642303,10559.94834155445
20209.202707465243,15567.25657777134,11047.934675732855
15655.220166833033,10131.867393498527,5173.368101740428
30600.02951332981,26019.409520396166,19939.660820445148
24813.150364928355,21369.385098679093,15817.108215353977
27691.25252895909,21954.356715968614,15068.136608559229
16811.921668601444,10543.467584504804,5452.499541272525
15724.964458595665,10400.172236697743,5035.602605536703
32116.837390620214,25702.461318892994,22343.502130784516
26425.181244108233,19672.14685655711,16414.98526219749
22200.791705007,16465.49867569517,10671.240266412353
31405.19673458799,26174.71204444708,21686.439086944683
26995.753391184997,20630.20982142359,15286.388237590143
29319.29520872499,24663.028833539287,18648.918422214036
32525.834323805204,25795.081529267023,20432.878219549937
31363.8409604264,26107.986789830557,19098.515652921837
31532.054984556962,25762.87544179417,21396.05305969891
22118.14087904396,16130.751112689308,10557.905104239375
14728.864150998874,10239.44023765022,5103.75931520579
32985.15732721628,25938.22663299392,20646.990944172074
35392.135431772855,31053.05416315124,24883.74936740595
39393.80586884486,30469.231618002417,27335.538640039184
20853.13322726127,16106.8580802115,10270.878404762252
30000.9318477735,26881.174519739725,20822.66741981545
26584.611038268496,21018.710473714676,15371.08012503177
27018.774903304504,20153.56287114575,15331.758977164722
31752.98992694757,26102.948313583594,19615.587053834402
35215.15637893393,30007.57647940495,26875.87395241594
36398.630198305786,30111.7938948276,25361.483624973018
36348.12814983344,31530.607969736364,27177.595955261088
25331.941426070094,20366.59947885065,16148.53642961958
32024.975219489497,26428.26084149363,20817.4925981463
25952.443805034774,21569.01379377633,16003.093478480596
10431.400680440704,5316.221846804798,-0.6143921261844185
10925.88420675436,5339.988963500988,-0.7512778588956401
25792.811688613732,21234.45213656119,16389.45056308639
10337.221843183572,5255.808150641077,-0.6090945023121104
37729.22419461863,33006.55913953888,26575.97882678525
20758.028463765215,16076.4721610931,11007.128558104385
33378.16337427891,25698.704649039148,21589.166772893812
39063.180305814116,31048.201315114984,26321.60206775994
10503.947653488161,5213.944776729339,-0.40102841512256
31467.41413576201,26032.281894723666,21363.980337548728
10061.974586385184,5138.358514560959,1.948434129737518
20999.453021632267,15472.370228902408,10508.019231450786
9711.919111284604,5316.51042090911,-0.4803167288105468
10161.722733569632,5100.845567869961,-0.019083302746375232
40765.83052625486,31702.721724246207,26116.032992325552
29966.84413677032,25654.41036951342,21088.66748912621
38418.48495366591,30563.26822676115,26122.163437828964
16003.796684548366,10362.106792130686,5232.128950354215
30334.1124247644,24965.53798901955,20679.90563686586
11277.313038384873,5070.567581490603,-0.3725911639300115
24606.486496415047,20504.42593232133,15880.683921474974
25522.26596934716,20195.22899294676,15548.902428319905
15812.684050505695,10587.317216742164,5265.535395937441
26619.94736016076,20811.32635103701,15421.651070953856
11519.345238768054,5358.508161046663,-0.17345942606400133
25649.18888513785,21266.6374780277,16710.60854322976
36496.42871861232,31605.322075038694,26904.53887163148
26665.788262821785,20687.157086593408,16511.5532422674
34011.20536164787,31430.789618071492,24850.572009405296
15494.83519179602,9933.51903523394,5510.708390484078
10183.186602651707,5282.919172115188,0.8819890711127266
20864.32555888088,16673.712241021865,10743.491854352338
27077.85594737357,20669.619913520288,16194.633970217643
10484.689037139446,5040.837666711953,-0.8378660430929469
15059.363885328607,10405.455968825145,5377.688589396911
32860.57934709984,24819.816506839026,20127.40040723223
10366.529924777418,5257.20434788227,-0.1747341553342794
36430.77543146159,32338.85265857909,26237.051440433457
30488.427503486066,27075.356193037933,20489.592331857897
31703.849388175582,27253.581036538253,20339.41749490602
33801.618679663115,25412.942936045903,21305.134080110867
26487.329262158568,20077.96665390392,15611.172585214199
31378.550265732625,25756.97155037812,21576.114527388607
35403.92391958898,33363.20483219624,23518.68129313335
31268.01489470706,26940.987736626925,20024.642376349402
20558.635062773155,15744.071556656587,10605.55327687822
15893.69704889607,10446.902207032796,5408.624716904202
35889.03884319877,30417.04607688249,23952.058947051642
30369.68843760599,25651.873950707806,21150.052541009176
25741.33047927265,21575.246224802268,15344.598784483047
35722.00151901117,31667.340598739127,25062.22327338843
17678.08902158313,10584.46771220323,5096.974876408568
20027.844193765664,16569.202705868633,10573.1625956885
38589.276117732,32386.996496376778,25928.958949450665
16934.29603815192,9844.546076574468,5267.372437719879
22092.926380544664,14322.260609127297,10843.46786493249
27268.026246309095,19924.277248158804,16256.531055128147
10466.623104853528,5220.556802112924,0.5698937985086496
16908.15963564209,10789.210625199392,5368.283278496516
10966.032259652005,5175.882318606648,-0.674231000760201
36101.745736559955,30803.338293389614,25746.677568088846
21437.444850693715,15919.959208796041,10759.13544926576
21822.493228305546,15752.80339133056,11110.386345442597
17239.607238309098,10688.460158720995,5702.462434689508
30044.24316671331,25743.414130500623,21635.27777514707
37318.403905232226,33462.57514220178,26013.360801248407
20387.009403134703,15576.580902374506,10267.074741116649
27781.348759327033,21747.267134915015,16334.35437184764
24779.77702388558,20406.260149058693,14685.319451401392
27042.99811775855,20356.60941799475,16292.204106688141
27771.372358922137,21837.0841146196,15002.580354076179
16689.136968874172,10247.292544447342,5362.152515739009
15609.289991943746,10733.76650630416,5247.024119202005
21694.869712586296,15101.667413301246,10429.533417066596
24763.922402304594,21899.0920554156,16268.997654881317
38595.46276479751,30687.2012329707,25230.529321079095
15177.65324102877,10591.267806188089,5445.817948275383
26751.00361846711,20448.239174690156,15410.8960198502
21682.787391878304,15195.59730341054,11099.384961691832
10410.58746588565,5286.015483632431,-0.8230728505166137
26343.561563700125,21035.591547532928,15597.896832888004
26897.467826619806,20912.349250909014,16703.501433342753
30690.826891841283,25193.4243972583,22694.98466331304
11314.73756286941,5306.660077717693,-0.31212633851152194
31915.640797412638,24806.892647371307,20765.0587771297
21761.91464338388,15565.780389259036,11120.037466162725
31481.743030446054,26545.366353125515,21335.185940461473
36682.26817417154,34147.51550872072,27111.397312326877
10770.804468328288,5429.400084435354,4.520296009502332
25571.820434534144,21321.1096239866,17025.596425444382
32883.684775351634,25269.454695168777,23174.27924567274
38544.4009776069,30410.260406542948,27574.251532593218
15813.344179665217,10408.010628326707,5088.456530468346
25395.78349602093,21478.34621306697,15740.019870786102
37638.22514144261,32790.19549140839,25211.468178097017
40528.9299135975,33497.35684745511,26375.99535348391
25291.09488984939,20994.740050976725,16664.541346444617
31403.605216831882,28214.837630581107,20540.23725516575
21285.906873959582,15848.249904596703,10798.291282396134
31515.291313204678,25795.697402420108,20665.267395436265
39387.47220343924,31946.933594542974,26963.165623857334
22691.500540469297,15970.64567478071,10889.277643264079
20689.7162092231,16005.883761992964,10294.397805163677
36780.58268051187,32618.799854048557,25910.038163340738
37191.41308105631,31956.285123086942,25711.50879100016
25264.49194784212,21620.73501659988,15970.876478369048
36520.49943475734,32075.427879124534,26220.57772444828
32684.86266914488,26872.01750085357,21206.77977977388
29674.803345363584,27560.505137492815,21244.616653032343
10844.408693439813,5099.130340403276,-0.726229727932919
20471.22563925858,15594.934307816979,10149.99487101031
21874.073506970955,14501.263046412761,10080.750777582181
10972.27099442902,5093.7679032357455,-0.3232145235475444
37231.877016336664,30211.8372596234,27418.44679137259
10428.251324556397,5220.482200135608,-0.7049045704838546
39309.32098590952,31402.1664253449,27509.548755417454
30939.260479225766,26668.95593908506,20162.595742235993
31726.20340413703,29482.165621214663,21179.19532298919
37874.83246392322,31667.42017962503,27440.874769674487
30638.219790252737,26254.585755225184,21322.155203365444
31944.13514243164,26554.949654218242,21274.465486313948
20732.002941165512,16430.945028594368,10425.22769585202
26342.114322744517,21120.083042689326,15624.23721067518
16006.506575939697,10830.38158804911,5301.351562421208
21941.87580186443,15190.690310466007,10559.852205957732
21188.17372147037,15516.096975810378,11553.56151570054
31881.90088021354,26572.89755089875,20989.91255255361
10605.450717389096,5117.4694146215,-0.3050822704394148
15576.8934265075,10584.339761993446,5277.221586308808
15553.507751295992,10286.914221102465,5319.178087580198
24366.965726819493,19875.32048567994,15186.217263096305
30861.41543422795,27469.310503521232,20096.994461246526
33002.71627989577,32126.53035026819,25418.19760152564
22716.40697894957,15026.13331765524,10409.495472753742
32997.77867649131,26486.799534376056,19797.348212186367
10267.074741116649,5237.406557028477,1.068852823940593
21003.34902895235,16591.671269764753,9991.938792004858
27533.516822475656,19621.11815721621,16150.925511834537
10160.936616567249,5226.102188656606,-0.2484232302081217
36585.229014361845,29760.978657281215,26640.893205717533
10532.692391970892,4858.116881414419,1.7178914726132735
16787.41289972645,11124.050371356121,5455.749512917026
25103.79361782594,20582.55497523923,16299.682830054544
30799.16686072655,27586.42469934499,21601.41284679603
37072.402543954864,30302.71949156742,28227.97491662209
36654.65895186221,33283.08248749837,26222.327812137857
32634.628957284152,24698.41673482539,20751.773663908512
20467.803207114302,16484.88861882499,11002.456935052525
16304.304745464508,11106.011176525422,5041.48742437846
37942.06981694583,31278.523827301804,25019.740686959027
26392.136111191856,21749.72586095386,16518.566032316987
20095.7383036363,16028.587783863599,9450.330014924033
21096.208180242997,15725.639900496339,10945.448349849805
26062.03546163725,21119.2164109467,16023.232073139592
25965.521943457938,21208.635653427667,14837.022220318555
36225.295030478745,33038.62438142113,24964.158733846598
27378.92325505335,22128.874008454382,16013.38426853081
15982.999517307082,10573.75912147653,5441.717634786324
39304.035162441025,33544.59617017299,27743.135671728793
31977.067963185364,25306.8716748689,21655.169494619986
10279.45966313539,5144.357773864199,-0.4137452395404939
26762.118092319713,19614.51215641575,15258.794388537499
10286.521215340397,5174.563419891795,-0.5784875579214369
30846.303035889712,27561.457411653297,21717.099293450086
11452.550679074286,5676.43835969321,2.120025024828637
21577.024260128186,16558.07655571006,10408.0802941836
10471.336763104937,5438.043346883296,-0.7488166255972175
25472.922689672858,21418.828028219796,15877.230637738576
16652.276103940345,11071.079870086469,5473.250060992912
35563.287117365326,31527.486104653482,27353.780263675584
20470.915771986172,14515.08315215071,11131.946994772568
11072.959885795935,5330.074376999967,-0.01868695505809237
27170.30559014156,21313.753344248355,15325.14432976615
21430.515310625622,15724.404803502035,10591.960106110162
35308.10188688772,32281.56684325553,25493.4966347581
27315.14424437066,21637.826733394275,15036.667340785
31584.723242190612,26294.327374506975,21366.038348508093
21669.95515705646,15807.698142643163,10570.401829460987
14756.199470426993,10044.219323323478,5482.988868443951
14739.793869648787,10737.58361998341,4828.192634898061
30211.495527862477,27918.30898790105,20977.171433593438
10250.672236418106,5485.160776188472,-0.6088943792463151
10361.344933361432,5236.761328634473,1.2271570863921637
36280.2980367707,31552.058927594906,25759.492422368752
31059.66933791317,26991.38505979481,20669.892663881972
15516.172506816507,10755.763990483078,5614.662264665167
22746.59781068825,15708.717132458552,10489.916461520967
24007.204139482266,22358.24951555827,14283.641742827294
11312.924045836622,5305.066318937638,-0.4516558846362772
38966.18991043903,31740.14903595513,25078.075644610628
32223.96557382388,26388.372556805338,20567.720753057947
36806.97574050947,31178.160255726194,25133.1945640528
10869.274651132542,4920.811400405588,-0.1818319573348375
10720.91425678128,5289.95775290105,-0.7690887693628117
22593.998056287102,15592.281174952579,10963.508115625555
36904.10073399147,31522.873378476783,27959.50255465471
21302.84968681223,15638.644651472147,10632.539553870907
28015.451666300312,21648.126214299773,15886.141394284696
26686.571705676186,21064.38173618748,14793.424914123925
31927.17053140644,28469.84222070756,20356.440553275905
22234.32555311174,15700.991361079363,10699.588246961248
20605.810297257063,16626.25501616224,9772.418310087707
19679.364891149227,15232.309390251281,10887.245632871174
26215.56324149317,21251.272103926698,15695.629146293722
16257.764415688904,10810.866447329445,5192.873958972129
11049.867123712156,5457.32648571171,-0.1676315974344652
21084.199676063057,16789.174593458647,10663.114185196797
38546.39115677655,32169.450606227278,26866.363688395457
37780.26404721354,29403.051496091608,27173.535715587146
22111.5395342475,15166.595016022755,10124.026301254176
16115.201754985126,10378.431778572565,5359.5229621186145
10192.317276067866,5404.378024858111,-0.32943856581122166
32901.01060221748,27940.39663793681,20613.40691384394
10686.512893979907,5071.118642896789,-0.6383340099177957
14848.066100767994,11359.09934535559,5062.07893649128
29297.37170560373,27740.86083509722,21799.396353385637
36711.98196826038,32271.968303740694,27093.56360484232
33432.46784402363,33087.5134668164,26348.061677386806
36995.1688542798,30930.393650169728,25568.015119841984
35057.42460208538,32125.76424052019,26060.582893547326
10967.849847183505,5454.641095449837,-0.6239365516532446
35298.96118340678,31715.468559055735,25379.69049119335
34222.56477043923,29872.27975482258,25755.321094705665
27326.353666581228,21834.00273150044,15203.265843738987
32458.47799019129,26811.10202189064,20660.948883297064
25811.5712060479,20840.873975341918,15159.151730251535
33503.643713658836,25787.50688356409,20515.811482706315
21472.714031599957,15819.21838849722,9875.671585457025
10077.310485063124,5593.3065116128955,-0.7594577315390287
32369.481719821306,25924.169528259932,22471.476223164667
16704.25884314718,10716.809361636759,5351.169292511713
15087.819740417339,10649.496498539898,5283.5791142546295
10808.495562284406,5443.285555275766,-0.878418787395646
21256.606777798526,15966.578841920753,10373.11119867801
34089.28194784354,27430.575616005397,21582.887932011137
15048.572867810135,10518.927337544383,4988.104702126614
38450.121416356546,31527.686661034404,27216.99700325725
14950.15254745307,10987.25149417027,5216.969660877247
14892.85076824803,9846.722670202356,5102.371972862842
16083.206677829978,10583.544704848182,5358.9643486998275
19713.967650687493,16438.494346192918,10157.211159827706
10252.8346056483,5176.134272135815,-0.34772549574152156
26336.10248574862,20736.923030892835,15984.739072477762
15454.142893969734,10606.30424843133,5009.9389167259405
32457.085240368047,26563.93458148552,23143.777089500512
26312.430797207202,21588.09975987549,15516.357613871929
31671.220441774894,26451.799563273576,21961.83729723744
28671.447028901046,21286.02807286607,16086.295203082946
24332.513205952335,20588.816436936064,15298.928471129255
25613.851679671992,21331.987938008886,15470.907182765573
24933.947937227294,20464.573732918063,14652.896189917434
32978.488360119576,28062.314077008763,20966.653910665693
37515.22799581721,33642.746416859096,25374.496577088717
29235.793569989564,25993.39826761434,20072.329690338283
21185.00898533531,16763.21443118714,10759.068794522409
16209.822917813563,10556.75733177653,5206.396673942511
16357.581650627959,11067.776374969584,5215.3307196332225
15347.49872421494,11078.77804408313,5191.218367297835
25484.68750328544,20360.169340174238,15083.714896364778
10503.300129042038,5205.269511545194,-0.5790312942418568
38213.02369533279,29669.96506251922,26458.88091673338
27006.096807547154,21105.51405872914,15744.522228678614
15385.381062476648,10740.34262393652,5168.495497720607
14758.609268781385,11011.263932778258,5213.360853778157
15207.592328364266,11273.31771420545,5547.867689524498
21459.060210855307,16214.30704020095,9927.33949855344
35172.32460915737,30745.511951767694,26753.620274661444
25400.677177223755,20034.23904482482,16162.280855448
30408.46521511646,25044.294208072843,20216.942986147795
26441.24575181797,21314.83900010769,15707.155797679348
10684.276245364623,5539.233462009369,3.391891493172054
31408.954456911706,25769.798644871356,21437.602538772426
10804.779506454823,5430.45587674811,1.2090750667530552
20347.668058033418,15181.664922424694,9935.777753054248
25191.62948340012,20881.999674879276,16221.59621838937
30722.342277356856,27223.981948824552,22065.272492360597
25216.812423699103,22956.999009967865,16157.063128731905
10276.927263998718,4970.382164671668,-0.7946291612627093
36081.83940779633,31865.286661012393,25642.004413863193
15179.104138459586,11020.7891951049,5245.34840693128
26068.790470709122,20037.865209267125,15621.246840728545
35284.376320225536,32438.704063205747,25937.17646558828
37450.526190493554,28752.798493131882,26800.536157836497
29547.39383945096,26614.45248574108,18910.062949325544
11090.158387861851,5177.151733535907,-0.7488976901016536
26417.417875365,21330.774583299208,14836.233210482667
33090.857383885304,25987.59070536396,21658.011630164812
15536.00435487343,11241.92869624609,5285.2863963293275
16116.31933882279,10864.592553641658,5225.931665295893
28592.979784265088,28348.68849603119,20711.065043151295
38301.82714987766,29677.681033108987,25794.74638450273
9964.618651908915,5716.991760471712,-0.6444235515063074
31219.171759403478,25745.55220638478,20472.124866060894
21792.393937819357,14993.061951819249,11293.14122704648
39637.48518311898,30647.14595176773,25937.29480558901
10457.763427045762,5387.499712262271,-0.594875645572832
20194.512589192353,15794.132631275985,9839.867671683045
11006.985112764365,5392.025606487569,-0.3079740703519062
15443.695435304719,10308.042365886538,5287.541088599268
15414.737822180467,11784.125531145259,5186.885689032885
19217.170716970042,16119.24741966743,10399.92979662289
39206.7407775216,31987.845519793736,25196.980022025375
22061.724324357092,15546.560790549644,10746.659002744087
26109.473407897003,20299.4163039052,16698.71862571412
21122.131227926544,14973.686972796548,10867.062820363837
25676.557130806672,21229.934099486793,16546.773359815736
16337.035979261327,10420.626718074262,5208.345697181085
36730.58730964962,29722.425509178407,26964.336821253124
34697.11185791383,27490.03280880235,20892.397439523145
32033.34980908328,25192.68823632722,21085.136872411265
20709.555109113357,15844.620895085529,10099.20412662498
26360.180904201574,21533.46168612513,15425.245272463206
36711.49570977132,28254.835924897685,26571.220676789206
25466.40005903428,20000.915117973655,15889.23695143898
14984.760343809012,11153.730983571526,5181.481126240538
10535.719003739836,5117.332698201377,1.5231807797947945
25255.49020105563,21975.772168189585,15956.698535010646
21395.919632583293,16839.27343165017,10364.835793716216
21853.609897601636,15387.355910956929,10160.069181682271
10444.487415457836,4975.775769244412,-0.018362810085332797
21078.8099378977,15690.421103349447,10716.69029126706
37212.45346218889,33459.777263797136,26027.958432845393
10659.817206037002,5358.134024855755,-0.5931972735112004
25905.143854755057,22432.431174163074,16640.599779444623
32666.888805617993,27393.564247448172,21329.698090090682
15458.354155673207,10871.370591353783,5390.217135517817
21497.573763171175,15731.661360129687,10510.914295814953
36372.18302603038,30749.271105688415,26399.644924761506
32723.248595265955,27153.00439870827,20562.06625482985
30222.94587177474,25237.426525950174,22792.86735122595
15336.00561095016,10431.209921135856,5422.877031023382
10791.250578583767,5088.470331598178,-0.16410264912198771
36676.994439328206,33354.63685378668,25366.45899907446
10561.442679274453,5271.107156240234,-0.7648753286432295
31650.63191814303,26181.546824474717,22214.1841457618
21446.2315996316,15819.245914150335,9613.211363309705
32096.9193048326,25862.132558047437,20252.474352813177
10318.605835526832,5440.569543395164,-0.6195642524460184
31449.621787868284,26051.022799255832,21363.00226324659
38342.00445739131,33010.10775723391,26933.172274934797
34038.442620158945,25772.784401599183,21651.109792669828
31827.742725361906,23567.518501257196,20616.46228374209
31489.311621200883,25317.290001161942,20842.27828849801
34180.58211370723,25313.50491820356,20590.967125074734
20303.753315076174,15276.216417207565,11220.804255928739
14480.720601344665,10148.178156205327,5578.405480703845
10334.547965839725,5393.19156417705,0.5670377959253292
36770.45946638566,30884.414753974746,25455.152110995932
34548.98647191638,30789.55867208295,26678.98623313172
31207.961960232133,25203.564822500768,21827.150158559703
11018.16002533492,4837.541892473425,-0.8530788959189106
20757.205877475033,16317.381286911275,9531.063825402061
36550.21339684613,31736.713095517138,25612.018102278154
16536.6544072234,9414.629129862036,5320.301166084302
25601.88040761497,20613.30538847941,15182.25384039763
10432.810888543669,5292.691066369227,-0.1638085296116849
15740.528963536271,10649.00103947512,5369.768424120727
21626.14204347542,15164.709389867849,9771.323717002268
21430.33368304088,15103.791280933401,10009.493993646845
29855.158536450333,25167.2937149166,20535.0075158406
10685.41771715932,5098.172469496446,-0.8466486329408924
20707.12105318676,15750.22182849267,10842.369157499521
35445.36409867137,31205.286480863244,25047.421373459416
14369.69413091081,10876.917943507322,5407.135980599792
10115.703380266385,5025.301006964298,-0.5327121017948673
37006.452133836356,29559.26015116571,27459.16604703371
11102.904838091608,5031.6096891720135,-0.6987790301855736
26518.96521132168,20759.15968458314,15898.612147350406
15594.837232718006,10002.605251688901,5425.630154212583
10634.463966361012,5362.611221432817,-0.3106912699965151
36919.05097390095,31979.923156996207,27320.054053072156
25833.909411757937,21036.036353479423,16914.39479070066
16007.801576247346,10234.655131971627,5476.868613309351
25575.239532357384,20142.685566598844,16400.912934587075
16787.96795881345,10174.91837644311,5397.575633316585
37802.452974620515,28821.42611920214,25890.838912643434
15714.858074508618,11115.811038537082,4873.342114773447
21526.178478106547,16078.882949592095,10667.082284229886
15976.943420599895,10141.050489267163,5315.755376231936
14749.962551899407,10827.029337461681,5569.034085044074
20797.992030038702,15738.926818934262,10679.255535722612
10211.385972958778,5277.40648981027,-0.8475868661993813
14879.913360967044,11672.391929441736,4936.814170924817
20139.45243696732,15709.246338854082,11124.822481003823
27052.534077180353,20973.417235522946,16601.743954613212
34612.9233451543,32898.815149511815,24714.08423705371
29296.95773428601,19975.669629761665,15080.40153321089
25078.075644610628,20621.52249841755,15749.535571482935
15744.072748267266,10397.505897311046,5562.9435492562925
15856.835577936943,11773.290549437668,5470.313895995716
21104.679248826655,15633.313047464164,10568.500307527953
38578.381023938186,32420.977933853257,25105.779737307945
21245.373475528333,15122.735840882217,10918.176033291293
27178.887961378652,22262.398353155182,14983.719450365226
25095.401889968067,22993.29935224961,14948.740763180856
37234.641315970526,31338.667546734192,25997.311202833876
10679.468746405042,5423.5233265855795,-0.3001575862357851
37489.44984306444,31716.295734628402,27909.23462907446
21621.125241785037,15171.382918061343,10370.24302162983
31975.62039522349,27143.826094540043,19193.745160351795
10810.373610999128,5553.9909980434795,0.2665152229209985
21323.0016555225,14521.038017627357,10198.435203507312
36598.847162471284,31481.12249743608,25473.497514617928
10167.242827328851,5214.852264930323,-0.6418639760138887
10544.496172504065,5144.512207941737,-0.28874330204877424
26620.096054405556,20851.777896504773,15686.701673255164
33425.023779182105,26055.4567061439,20705.975715635625
33037.33730442201,27457.95216604682,20771.337350149854
10434.764656035832,4926.984074530485,3.571249725438352
10686.237931877024,5249.011046976371,0.28089527762703337
36527.93156503156,30842.800740483322,25952.961310173057
14154.858514350288,10090.718315748614,5133.9358458120505
24198.2087120697,21648.440723589312,16420.708471247697
10462.723187013826,4788.65895631224,0.05383010209031642
15635.31231762183,10377.68775752189,5047.5225548840135
25150.182907587707,21766.7319364032,15183.146239274754
32051.922497011637,26468.59613221558,19645.680356761768
22181.969679511276,15469.94910729783,9854.552328775524
25650.693250881097,23188.547171558956,14374.01063021415
11521.093595494487,5074.054515699139,-0.017745529468949753
10035.425942382828,5447.2089323766195,-0.18565299325826506
15927.640321933157,10650.256857289913,5136.693521815331
36350.72710153027,31441.58575300358,24799.7972013016
20829.018037554797,14934.696372289463,10437.957783731934
15902.91321628708,10314.509893615954,5222.139505792479
10143.431320667207,5175.950712484532,-0.019890798062129726
19888.177432460445,16250.762650046348,10485.15427967149
37514.75048826542,28393.37882122145,27218.183221437244
21194.06908685749,15995.780275555358,10549.85711717206
15250.626088797342,11010.50394433736,5090.663440987883
10343.241349059641,5236.704955137589,-0.8378549266447921
31255.89643314024,26585.226587183894,20534.74175549316
36686.851524187274,32684.47997735387,28532.58570903492
35996.92348302011,31991.630827495836,26797.806448856143
21680.792754290385,15782.482126199751,10296.909962537278
15516.093589461587,11355.314491701289,5252.7886932286765
29472.372535695682,26018.99920720933,22357.811830268103
27765.112613308076,20638.592937881393,15498.100945676983
36939.09473056231,32606.16166489456,26014.90788665757
34194.57264351556,25660.663114813302,19831.773124289095
11071.358299561756,5065.470859263315,-0.8623729731992842
22051.646935888166,16125.696815629724,10329.840848892612
29595.15128672122,21502.837843187164,16584.33976361648
32584.839637939018,25791.17253302349,21269.049244070375
15541.131972770203,10408.28284027942,4898.521353852479
30339.36396737506,27255.138246242634,21831.74417158618
28519.888307339617,21227.45806962859,16331.68281621219
35573.51575902325,32684.453042058765,27970.765414977323
37473.80907917392,32148.720768946194,28227.869030122536
26062.020064735596,20531.92036437035,16265.967229406586
9967.180933291393,5371.759120851216,-0.15590733733368062
22399.36923360468,15576.486506625193,10600.852057417356
10757.33101315199,5389.501259175034,-0.45041047818574304
36478.357000232194,32718.674242256606,27344.535745051846
10617.745678597903,5422.399227889673,-0.16250910882376232
37228.80173706208,32002.957215575003,26569.85385190513
29198.80632977541,27068.343131777743,20827.579195535243
21727.954656075617,15931.502145664748,10256.684900070082
20700.315108113504,16341.151495017863,10540.58735035841
11255.037905554884,5230.173389606619,-0.6037048471611081
32253.151071692024,26709.256556238422,20485.703478854997
31858.323639140854,27474.942833901663,21832.64850342561
10642.333138985121,5405.524629654587,-0.017738333654191002
20821.55740460611,16138.158447282605,10632.31602534546
26694.632314351828,22216.477429403683,16820.414342575223
15120.320337240288,9988.43667144416,5268.936930317522
26224.066452448707,20491.72422580893,15723.189766124427
10149.274962300078,5269.614356078345,0.6179952403696108
21277.873240854813,15167.222715579828,10739.836347124197
25501.787408546275,20163.110970667025,16726.73953299186
25713.075851739748,21025.35161995647,16621.052788072786
24819.816506839026,20127.40040723223,15561.26294772702
20875.20581697596,15540.242858081108,10522.90773837452
31628.249539465432,25235.52746367938,19815.415119153105
10650.108598940942,5238.594213019734,-0.6485554898903079
24711.43190576065,21673.587886460777,16106.476708376576
24683.951232347812,21653.87136583866,15564.099923237658
27388.541829486425,20952.150969444683,16919.315787261054
11077.294536614045,5230.646695523889,-0.7593003299193429
27052.2477737132,19253.30905127061,15965.303013797082
22051.59073577602,15210.65105262589,10535.403300461106
16521.39275099719,10688.775809562769,5136.756315763425
26952.308376495723,21884.73601816303,16901.587521095717
10489.716956317598,5261.475121169025,-0.6845185332061456
31411.22539822433,26691.439617772623,22125.453211814423
9710.427633202797,5694.48505747394,0.5400641398591138
30704.74478624794,26054.586453406813,20431.821480808205
36824.44115717025,31544.198638564743,25722.812904906852
27064.23911633536,20231.537060762123,15616.652080350812
14809.374622879259,10159.317468331628,5414.592470107656
33038.79472997173,26631.632368315863,19762.50545559475
30508.8545766699,25100.334766251544,20788.777104815872
9788.627499043532,4638.156434299567,-0.08633548577247348
26087.55340635227,21684.421557325408,15520.480689408225
10171.951458884845,5272.265925792553,0.28311254954530785
32119.83444006825,27582.63860163716,21119.228164112916
20281.995755750595,15930.735185788888,10974.701169219623
14983.575264064786,10898.026085049476,5200.303478836253
27520.489513580895,20475.408154325964,14771.734049237017
38126.97664826045,30687.321870390846,26898.370078750086
15690.017624398837,10293.403308438203,5747.048976679499
16302.906797842064,10320.087088319437,5363.771966179375
26950.815160546234,20094.34314172616,15374.598979755154
32893.36372568198,26504.34760473176,20336.528074288788
37919.25770254985,32967.792141937556,26506.187826295503
15995.618751649521,11134.850414621727,5494.825345472736
31544.29548750989,25144.24035007316,21472.909326036806
20967.70234405893,17406.141235069343,10668.184151969475
21206.754815895918,15324.04146457361,10727.703961228694
10479.35207476582,5353.825763101556,-0.3256319600826636
10262.954799542997,5218.087633753659,-0.16616432756247212
26685.263578022394,20852.98926955043,15833.450629021538
10303.015792577966,5105.671781226016,-0.5693528356471491
10353.427270934986,5217.548470321718,-0.01872911176003169
10407.414695367168,5141.872768169857,-0.32139935158175864
40487.71343298165,32440.46717458605,26509.657593732747
