match_id,match_date,kick_off,competition,season,home_team,away_team,home_score,away_score,match_status,match_status_360,last_updated,last_updated_360,metadata,match_week,competition_stage,stadium,referee
19783,2019-01-06,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 967, 'away_team_name': 'Everton LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 639, 'name': 'Willie Kirk', 'nickname': None, 'dob': '1978-06-07', 'country': {'id': 201, 'name': 'Scotland'}}]}",3,0,available,scheduled,2023-07-24T19:40:48.274456,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},13,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}","{'id': 925, 'name': 'Lee Brennan', 'country': {'id': 68, 'name': 'England'}}"
19747,2018-10-26,20:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 746, 'home_team_name': 'Manchester City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 30, 'name': 'Nick Cushing', 'nickname': None, 'dob': '1984-11-09', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}",1,1,available,scheduled,2023-07-24T19:44:28.338569,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},7,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium ', 'country': {'id': 68, 'name': 'England'}}","{'id': 902, 'name': 'David McNamara', 'country': {'id': 68, 'name': 'England'}}"
19757,2019-02-10,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 973, 'home_team_name': 'Bristol City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}","{'away_team_id': 965, 'away_team_name': 'Brighton & Hove Albion WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]}",0,0,available,scheduled,2023-07-24T19:47:48.143800,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},16,"{'id': 1, 'name': 'Regular Season'}","{'id': 4055, 'name': 'Stoke Gifford Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 831, 'name': 'Sarah Garratt', 'country': {'id': 68, 'name': 'England'}}"
19742,2018-10-21,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 970, 'home_team_name': 'Yeovil Town LFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 973, 'away_team_name': 'Bristol City WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}",1,2,available,scheduled,2023-07-24T19:38:09.022442,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},6,"{'id': 1, 'name': 'Regular Season'}","{'id': 4847, 'name': 'Clayson Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 896, 'name': 'Scott Jackson', 'country': {'id': 68, 'name': 'England'}}"
19777,2018-12-09,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 970, 'home_team_name': 'Yeovil Town LFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}",0,5,available,scheduled,2023-07-24T19:41:48.713246,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},12,"{'id': 1, 'name': 'Regular Season'}","{'id': 4847, 'name': 'Clayson Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 922, 'name': 'Matthew Russell', 'country': {'id': 68, 'name': 'England'}}"
19758,2019-04-17,20:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 970, 'home_team_name': 'Yeovil Town LFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}",0,5,available,scheduled,2023-07-24T19:42:41.523688,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",16,"{'id': 1, 'name': 'Regular Season'}","{'id': 4847, 'name': 'Clayson Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 896, 'name': 'Scott Jackson', 'country': {'id': 68, 'name': 'England'}}"
19802,2019-03-13,20:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 970, 'home_team_name': 'Yeovil Town LFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 965, 'away_team_name': 'Brighton & Hove Albion WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]}",1,1,available,scheduled,2023-07-24T19:42:25.041721,2021-06-13T16:17:31.694,{'data_version': '1.1.0'},18,"{'id': 1, 'name': 'Regular Season'}","{'id': 4847, 'name': 'Clayson Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 924, 'name': 'James Durkin', 'country': {'id': 68, 'name': 'England'}}"
19803,2019-03-13,20:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 972, 'home_team_name': 'West Ham United LFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 967, 'away_team_name': 'Everton LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 639, 'name': 'Willie Kirk', 'nickname': None, 'dob': '1978-06-07', 'country': {'id': 201, 'name': 'Scotland'}}]}",0,1,available,scheduled,2023-07-24T19:41:41.465513,2021-06-13T16:17:31.694,{'data_version': '1.1.0'},18,"{'id': 1, 'name': 'Regular Season'}","{'id': 4062, 'name': 'The Rush Green Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 935, 'name': 'Dean Skipper', 'country': {'id': 68, 'name': 'England'}}"
19811,2019-04-21,13:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 968, 'home_team_name': 'Arsenal WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 31, 'name': 'Joseph Montemurro', 'nickname': None, 'dob': '1969-09-13', 'country': {'id': 14, 'name': 'Australia'}}]}","{'away_team_id': 967, 'away_team_name': 'Everton LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 639, 'name': 'Willie Kirk', 'nickname': None, 'dob': '1978-06-07', 'country': {'id': 201, 'name': 'Scotland'}}]}",2,1,available,scheduled,2023-07-24T19:49:19.915788,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",20,"{'id': 1, 'name': 'Regular Season'}","{'id': 456, 'name': 'Meadow Park ', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
19805,2019-03-31,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}",1,1,available,scheduled,2023-07-24T19:35:51.101710,2021-06-13T16:17:31.694,"{'data_version': '1.1.0', 'shot_fidelity_version': '2'}",19,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
19752,2018-11-04,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 623, 'name': 'Victoria Jepson', 'nickname': None, 'dob': '1987-02-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 746, 'away_team_name': 'Manchester City WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 30, 'name': 'Nick Cushing', 'nickname': None, 'dob': '1984-11-09', 'country': {'id': 68, 'name': 'England'}}]}",0,3,available,scheduled,2023-07-24T19:42:57.449946,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},8,"{'id': 1, 'name': 'Regular Season'}","{'id': 579, 'name': 'Prenton Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 909, 'name': 'Thomas Parsons', 'country': {'id': 68, 'name': 'England'}}"
19775,2018-12-09,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 974, 'home_team_name': 'Reading WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 966, 'away_team_name': 'Liverpool WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 623, 'name': 'Victoria Jepson', 'nickname': None, 'dob': '1987-02-23', 'country': {'id': 68, 'name': 'England'}}]}",2,2,available,scheduled,2023-07-24T19:42:46.378833,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},12,"{'id': 1, 'name': 'Regular Season'}","{'id': 577, 'name': 'Adams Park ', 'country': {'id': 68, 'name': 'England'}}","{'id': 921, 'name': 'Joshua Smith', 'country': {'id': 68, 'name': 'England'}}"
19760,2018-11-18,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 971, 'home_team_name': 'Chelsea FCW', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 970, 'away_team_name': 'Yeovil Town LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]}",5,0,available,scheduled,2023-07-24T19:40:03.149733,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},9,"{'id': 1, 'name': 'Regular Season'}","{'id': 132, 'name': 'Kingsmeadow', 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
19787,2019-01-13,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 969, 'home_team_name': 'Birmingham City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 973, 'away_team_name': 'Bristol City WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}",0,1,available,scheduled,2021-04-28T07:08:31.976278,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},14,"{'id': 1, 'name': 'Regular Season'}","{'id': 5332, 'name': '\tARMCO Arena ', 'country': {'id': 68, 'name': 'England'}}","{'id': 928, 'name': 'Lisa Benn', 'country': {'id': 68, 'name': 'England'}}"
19733,2018-09-30,13:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 969, 'home_team_name': 'Birmingham City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 746, 'away_team_name': 'Manchester City WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 30, 'name': 'Nick Cushing', 'nickname': None, 'dob': '1984-11-09', 'country': {'id': 68, 'name': 'England'}}]}",2,3,available,scheduled,2021-04-28T19:48:01.153453,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},4,"{'id': 1, 'name': 'Regular Season'}","{'id': 5332, 'name': '\tARMCO Arena ', 'country': {'id': 68, 'name': 'England'}}","{'id': 2912, 'name': 'Wayne Cartmel', 'country': {'id': 68, 'name': 'England'}}"
19765,2018-11-25,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 623, 'name': 'Victoria Jepson', 'nickname': None, 'dob': '1987-02-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 969, 'away_team_name': 'Birmingham City WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 128, 'name': 'Marc Skinner', 'nickname': None, 'dob': '1983-03-23', 'country': {'id': 68, 'name': 'England'}}]}",0,2,available,scheduled,2021-04-28T19:48:01.153460,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},10,"{'id': 1, 'name': 'Regular Season'}","{'id': 579, 'name': 'Prenton Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 916, 'name': 'Sam Mulhall', 'country': {'id': 68, 'name': 'England'}}"
19792,2019-01-27,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 973, 'home_team_name': 'Bristol City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}","{'away_team_id': 970, 'away_team_name': 'Yeovil Town LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 147, 'name': 'Lee Burch', 'nickname': None, 'dob': '1984-06-21', 'country': {'id': 68, 'name': 'England'}}]}",2,1,available,scheduled,2023-07-24T19:37:20.691588,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},15,"{'id': 1, 'name': 'Regular Season'}","{'id': 4055, 'name': 'Stoke Gifford Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 914, 'name': 'Kirsty Dowle', 'country': {'id': 68, 'name': 'England'}}"
19732,2018-09-30,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 153, 'name': 'Chris Kirkland', 'nickname': None, 'dob': '1981-05-02', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}",0,1,available,scheduled,2023-07-24T19:39:04.259986,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},4,"{'id': 1, 'name': 'Regular Season'}","{'id': 579, 'name': 'Prenton Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 902, 'name': 'David McNamara', 'country': {'id': 68, 'name': 'England'}}"
19744,2018-10-28,16:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 973, 'home_team_name': 'Bristol City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}","{'away_team_id': 968, 'away_team_name': 'Arsenal WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 31, 'name': 'Joseph Montemurro', 'nickname': None, 'dob': '1969-09-13', 'country': {'id': 14, 'name': 'Australia'}}]}",0,4,available,scheduled,2023-07-24T19:41:56.146912,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},7,"{'id': 1, 'name': 'Regular Season'}","{'id': 4055, 'name': 'Stoke Gifford Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 907, 'name': 'Daniel Lamport', 'country': {'id': 68, 'name': 'England'}}"
19799,2019-03-13,20:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 966, 'home_team_name': 'Liverpool WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 623, 'name': 'Victoria Jepson', 'nickname': None, 'dob': '1987-02-23', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 971, 'away_team_name': 'Chelsea FCW', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}",0,4,available,scheduled,2023-07-24T19:40:27.032068,2021-06-13T16:17:31.694,{'data_version': '1.1.0'},18,"{'id': 1, 'name': 'Regular Season'}","{'id': 579, 'name': 'Prenton Park', 'country': {'id': 68, 'name': 'England'}}","{'id': 933, 'name': 'Joe Hull', 'country': {'id': 68, 'name': 'England'}}"
19753,2018-11-04,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 974, 'home_team_name': 'Reading WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 973, 'away_team_name': 'Bristol City WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}",3,0,available,scheduled,2023-07-24T19:37:53.604317,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},8,"{'id': 1, 'name': 'Regular Season'}","{'id': 577, 'name': 'Adams Park ', 'country': {'id': 68, 'name': 'England'}}","{'id': 910, 'name': 'Abigail Marnot', 'country': {'id': 68, 'name': 'England'}}"
19735,2018-10-14,13:30:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 746, 'home_team_name': 'Manchester City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 30, 'name': 'Nick Cushing', 'nickname': None, 'dob': '1984-11-09', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 972, 'away_team_name': 'West Ham United LFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}",7,1,available,scheduled,2023-07-24T19:46:33.165821,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},5,"{'id': 1, 'name': 'Regular Season'}","{'id': 99, 'name': 'Academy Stadium ', 'country': {'id': 68, 'name': 'England'}}","{'id': 566, 'name': 'Rebecca Welch', 'country': {'id': 68, 'name': 'England'}}"
19720,2018-09-19,20:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 973, 'home_team_name': 'Bristol City WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}","{'away_team_id': 971, 'away_team_name': 'Chelsea FCW', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 152, 'name': 'Emma Hayes', 'nickname': None, 'dob': '1976-10-18', 'country': {'id': 68, 'name': 'England'}}]}",0,0,available,scheduled,2023-07-24T19:43:10.232697,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},2,"{'id': 1, 'name': 'Regular Season'}","{'id': 4055, 'name': 'Stoke Gifford Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 893, 'name': 'Stacey Pearson', 'country': {'id': 68, 'name': 'England'}}"
19719,2018-09-19,20:45:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 972, 'home_team_name': 'West Ham United LFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 139, 'name': 'Matt Beard', 'nickname': None, 'dob': '1978-01-09', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 974, 'away_team_name': 'Reading WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 144, 'name': 'Kelly Chambers', 'nickname': None, 'dob': '1986-01-11', 'country': {'id': 68, 'name': 'England'}}]}",0,0,available,scheduled,2022-09-12T20:38:36.029947,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},2,"{'id': 1, 'name': 'Regular Season'}","{'id': 4062, 'name': 'The Rush Green Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 895, 'name': 'Abigail Marriott', 'country': {'id': 68, 'name': 'England'}}"
19715,2018-09-09,15:00:00.000,"{'competition_id': 37, 'country_name': 'England', 'competition_name': ""FA Women's Super League""}","{'season_id': 4, 'season_name': '2018/2019'}","{'home_team_id': 965, 'home_team_name': 'Brighton & Hove Albion WFC', 'home_team_gender': 'female', 'home_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 149, 'name': 'Hope Patricia Powell', 'nickname': 'Hope Powell', 'dob': '1966-12-08', 'country': {'id': 68, 'name': 'England'}}]}","{'away_team_id': 973, 'away_team_name': 'Bristol City WFC', 'away_team_gender': 'female', 'away_team_group': None, 'country': {'id': 68, 'name': 'England'}, 'managers': [{'id': 143, 'name': 'Tanya Oxtoby', 'nickname': None, 'dob': '1982-06-15', 'country': {'id': 14, 'name': 'Australia'}}]}",0,1,available,scheduled,2021-04-09T20:39:24.201269,2021-06-13T16:17:31.694,{'data_version': '1.0.3'},1,"{'id': 1, 'name': 'Regular Season'}","{'id': 4494, 'name': 'Broadfield Stadium', 'country': {'id': 68, 'name': 'England'}}","{'id': 568, 'name': 'Jack Packman', 'country': {'id': 68, 'name': 'England'}}"
